# Time-averaged data for fix AVG
# TimeStep v_Vol v_H
5250000 7.45338 2.49795
5251000 7.44984 -3.05157
5252000 7.43571 -2.97063
5253000 7.40879 -2.90816
5254000 7.41254 -2.93608
5255000 7.46162 -3.02634
5256000 7.46861 -3.07425
5257000 7.45909 -3.03457
5258000 7.47594 -3.1717
5259000 7.46339 -2.94705
5260000 7.43635 -3.0034
5261000 7.42532 -2.92158
5262000 7.42769 -2.88999
5263000 7.41985 -2.88878
5264000 7.41313 -2.91008
5265000 7.41868 -2.9031
5266000 7.39911 -2.86918
5267000 7.41488 -2.85315
5268000 7.45986 -3.10195
5269000 7.41962 -2.88345
5270000 7.42174 -2.97851
5271000 7.42379 -2.93312
5272000 7.42029 -2.91384
5273000 7.40084 -2.85296
5274000 7.44326 -2.91979
5275000 7.4331 -3.00962
5276000 7.46247 -2.98449
5277000 7.4335 -2.91369
5278000 7.43437 -2.91404
5279000 7.45702 -3.10151
5280000 7.47528 -3.04833
5281000 7.49071 -3.08489
5282000 7.48935 -3.07543
5283000 7.41988 -2.94766
5284000 7.41262 -2.94486
5285000 7.41524 -2.99749
5286000 7.42906 -2.95871
5287000 7.42966 -2.88629
5288000 7.40631 -2.85771
5289000 7.4165 -2.95928
5290000 7.36926 -2.76553
5291000 7.38496 -2.82733
5292000 7.41108 -2.87881
5293000 7.40043 -2.81754
5294000 7.37347 -2.76556
5295000 7.39793 -2.87666
5296000 7.41318 -2.84469
5297000 7.40241 -2.84735
5298000 7.46233 -3.06138
5299000 7.42536 -2.88674
5300000 7.42372 -2.90735
5301000 7.41531 -2.907
5302000 7.41685 -2.94879
5303000 7.43304 -3.02246
5304000 7.46804 -3.14061
5305000 7.45651 -2.9983
5306000 7.44491 -2.98599
5307000 7.4313 -2.94131
5308000 7.44677 -3.0856
5309000 7.42803 -2.94059
5310000 7.38512 -2.84417
5311000 7.40837 -3.00099
5312000 7.38736 -2.77766
5313000 7.40403 -2.78653
5314000 7.40822 -2.89819
5315000 7.41495 -2.99924
5316000 7.43867 -2.92177
5317000 7.38586 -2.87371
5318000 7.40693 -2.87898
5319000 7.41552 -2.92331
5320000 7.43004 -3.05087
5321000 7.43982 -3.02705
5322000 7.43879 -2.95765
5323000 7.4032 -2.90738
5324000 7.41791 -2.91355
5325000 7.4371 -2.84188
5326000 7.41446 -2.89969
5327000 7.42572 -3.0059
5328000 7.45224 -2.91665
5329000 7.43547 -3.00254
5330000 7.44495 -2.99549
5331000 7.45102 -3.00904
5332000 7.42671 -2.98355
5333000 7.43501 -3.06695
5334000 7.42943 -2.89117
5335000 7.41239 -2.9362
5336000 7.4158 -2.90835
5337000 7.39676 -2.90249
5338000 7.41025 -2.76941
5339000 7.36446 -2.78109
5340000 7.38783 -2.81586
5341000 7.39335 -2.86598
5342000 7.41547 -2.89598
5343000 7.43129 -2.91618
5344000 7.4301 -2.98121
5345000 7.40828 -2.99865
5346000 7.43698 -3.03062
5347000 7.42214 -2.8994
5348000 7.41118 -2.98234
5349000 7.44728 -2.92881
5350000 7.39997 -2.87544
5351000 7.37119 -2.73824
5352000 7.43951 -2.96574
5353000 7.45264 -2.97744
5354000 7.45635 -3.11253
5355000 7.48297 -3.10087
5356000 7.42642 -3.03715
5357000 7.42452 -2.96408
5358000 7.40275 -2.85081
5359000 7.43496 -2.97057
5360000 7.44137 -3.02285
5361000 7.46999 -3.10435
5362000 7.44741 -3
5363000 7.43769 -2.984
5364000 7.42156 -2.82164
5365000 7.41705 -2.84307
5366000 7.39079 -2.85051
5367000 7.4102 -2.9139
5368000 7.3704 -2.8215
5369000 7.406 -2.85053
5370000 7.43847 -2.98992
5371000 7.40852 -2.88698
5372000 7.42707 -2.90793
5373000 7.45226 -3.10093
5374000 7.41273 -2.8697
5375000 7.40696 -2.7607
5376000 7.39869 -2.88404
5377000 7.37461 -2.73548
5378000 7.38879 -2.89959
5379000 7.42242 -2.83727
5380000 7.39408 -2.88679
5381000 7.37736 -2.77281
5382000 7.44777 -3.03044
5383000 7.44625 -3.03306
5384000 7.45694 -3.16272
5385000 7.44051 -3.1695
