     0.0 18.168 23.587 22.194
  1000.0 18.114 23.519 22.125
  1500.0 18.086 23.485 22.091
  2000.0  18.06 23.449 22.056
  2500.0  18.03 23.416 22.023
  3000.0 18.003 23.384 21.987
