LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.7 on Thu Nov 04 13:47:44 EDT 2021
 972 atoms
 648 bonds
 324 angles
 2 atom types
 1 bond types
 1 angle types
 -0.005527 19.985526  xlo xhi
 0.004474 19.995527  ylo yhi
 -0.085387 20.715385  zlo zhi
 0.000000 0.000000 0.000000 xy xz yz

 Masses

 1 1.008000 # H
 2 15.999000 # O

 Atoms # full

1 1 2 0.000000 2.670000 2.670000 0.100000 # O SOL
2 1 1 0.000000 2.020000 2.480000 0.780000 # H SOL
3 1 1 0.000000 2.480000 2.040000 -0.600000 # H SOL
4 2 2 0.000000 4.070000 1.340000 3.190000 # O SOL
5 2 1 0.000000 3.280000 1.170000 3.710000 # H SOL
6 2 1 0.000000 4.800000 1.170000 3.790000 # H SOL
7 3 2 0.000000 5.980000 4.710000 5.540000 # O SOL
8 3 1 0.000000 5.820000 4.000000 6.170000 # H SOL
9 3 1 0.000000 5.360000 4.550000 4.830000 # H SOL
10 4 2 0.000000 1.300000 4.050000 3.720000 # O SOL
11 4 1 0.000000 0.840000 4.330000 4.520000 # H SOL
12 4 1 0.000000 2.230000 4.150000 3.930000 # H SOL
13 5 2 0.000000 4.630000 5.970000 1.550000 # O SOL
14 5 1 0.000000 4.160000 5.670000 0.770000 # H SOL
15 5 1 0.000000 5.560000 5.850000 1.330000 # H SOL
16 6 2 0.000000 4.030000 4.080000 3.580000 # O SOL
17 6 1 0.000000 4.260000 4.570000 2.790000 # H SOL
18 6 1 0.000000 4.090000 3.160000 3.310000 # H SOL
19 7 2 0.000000 0.700000 5.940000 1.700000 # O SOL
20 7 1 0.000000 0.930000 5.450000 2.490000 # H SOL
21 7 1 0.000000 0.750000 6.860000 1.960000 # H SOL
22 8 2 0.000000 1.990000 0.740000 4.950000 # O SOL
23 8 1 0.000000 2.170000 1.460000 5.550000 # H SOL
24 8 1 0.000000 2.170000 -0.050000 5.470000 # H SOL
25 9 2 0.000000 2.570000 5.300000 6.770000 # O SOL
26 9 1 0.000000 2.420000 6.040000 6.190000 # H SOL
27 9 1 0.000000 3.300000 5.570000 7.330000 # H SOL
28 10 2 0.000000 5.910000 0.760000 5.280000 # O SOL
29 10 1 0.000000 6.860000 0.880000 5.170000 # H SOL
30 10 1 0.000000 5.800000 -0.190000 5.380000 # H SOL
31 11 2 0.000000 0.710000 2.040000 1.970000 # O SOL
32 11 1 0.000000 0.810000 1.110000 2.170000 # H SOL
33 11 1 0.000000 0.990000 2.500000 2.760000 # H SOL
34 12 2 0.000000 5.370000 2.630000 0.210000 # O SOL
35 12 1 0.000000 4.450000 2.530000 0.430000 # H SOL
36 12 1 0.000000 5.840000 2.350000 0.990000 # H SOL
37 13 2 0.000000 9.240000 2.660000 0.130000 # O SOL
38 13 1 0.000000 9.040000 2.020000 -0.550000 # H SOL
39 13 1 0.000000 10.200000 2.650000 0.190000 # H SOL
40 14 2 0.000000 10.730000 1.340000 3.190000 # O SOL
41 14 1 0.000000 9.950000 1.170000 3.710000 # H SOL
42 14 1 0.000000 11.460000 1.170000 3.790000 # H SOL
