  3500.0    18.159    22.994    19.482  -0.13447   -6.6035  0.098937
  4000.0    18.137    22.976    19.459  -0.13161     -6.59  0.097329
  5000.0    18.097    22.949    19.421   -0.1322   -6.5539  0.097439
  6000.0    18.051    22.925    19.381   -0.1362   -6.5299   0.10361
  7000.0    18.015      22.9    19.343  -0.13497   -6.4975   0.10187
  7500.0    17.994    22.892    19.331  -0.13985   -6.4793   0.10833
  8000.0    17.976    22.878    19.307  -0.13502   -6.4644    0.1039
