# Time-averaged data for fix AVG
# TimeStep v_Vol v_H
8750000 8.56025 0.933441
8751000 8.48407 -4.36436
8752000 8.46192 -4.25884
8753000 8.45512 -4.27944
8754000 8.45858 -4.37129
8755000 8.50141 -4.4474
8756000 8.46769 -4.27203
8757000 8.46641 -4.29529
8758000 8.45896 -4.27281
8759000 8.48311 -4.29
8760000 8.45299 -4.32794
8761000 8.45473 -4.39402
8762000 8.49632 -4.41491
8763000 8.47081 -4.36486
8764000 8.44396 -4.26957
8765000 8.4721 -4.39297
8766000 8.46485 -4.27309
8767000 8.48581 -4.38038
8768000 8.50254 -4.46541
8769000 8.46708 -4.32737
8770000 8.49897 -4.48186
8771000 8.4765 -4.47746
8772000 8.47566 -4.31919
8773000 8.42765 -4.25343
8774000 8.46228 -4.27891
8775000 8.48365 -4.32483
8776000 8.53477 -4.39331
8777000 8.48998 -4.33396
8778000 8.43836 -4.30779
8779000 8.47908 -4.41675
8780000 8.46145 -4.30297
8781000 8.48673 -4.2168
8782000 8.46864 -4.38969
8783000 8.50585 -4.38011
8784000 8.48114 -4.42637
8785000 8.45683 -4.39207
8786000 8.44088 -4.2041
8787000 8.46717 -4.28454
8788000 8.46388 -4.32369
8789000 8.47936 -4.39514
8790000 8.44089 -4.32861
8791000 8.49682 -4.48993
8792000 8.47635 -4.3674
8793000 8.48419 -4.28398
8794000 8.47077 -4.23693
8795000 8.44713 -4.36525
8796000 8.44267 -4.27514
8797000 8.44774 -4.33859
8798000 8.51286 -4.48572
8799000 8.50381 -4.44128
8800000 8.38237 -4.1509
8801000 8.47813 -4.33333
8802000 8.46588 -4.40837
8803000 8.44275 -4.27547
8804000 8.5 -4.4007
8805000 8.4652 -4.3569
8806000 8.50452 -4.37906
8807000 8.49116 -4.43668
8808000 8.48507 -4.34041
8809000 8.45659 -4.28227
8810000 8.4498 -4.29673
8811000 8.47072 -4.37183
8812000 8.46942 -4.29343
8813000 8.44242 -4.23889
8814000 8.46801 -4.33198
8815000 8.52772 -4.57233
8816000 8.48583 -4.37815
8817000 8.43311 -4.32609
8818000 8.44623 -4.30155
8819000 8.45184 -4.42713
8820000 8.47478 -4.39815
8821000 8.4719 -4.29707
8822000 8.43903 -4.21733
8823000 8.41818 -4.32009
8824000 8.48558 -4.37281
8825000 8.4816 -4.36085
8826000 8.48035 -4.33638
8827000 8.44878 -4.34985
8828000 8.50929 -4.34549
8829000 8.43389 -4.29738
8830000 8.51606 -4.35326
8831000 8.46594 -4.36213
8832000 8.44099 -4.31414
8833000 8.45868 -4.27046
8834000 8.48076 -4.30613
8835000 8.50101 -4.48804
8836000 8.45527 -4.29362
8837000 8.4267 -4.26769
8838000 8.48432 -4.35166
8839000 8.43455 -4.26843
8840000 8.46938 -4.37948
8841000 8.48472 -4.49694
8842000 8.46616 -4.28285
8843000 8.42346 -4.17316
8844000 8.51317 -4.53354
8845000 8.4637 -4.40155
8846000 8.49374 -4.42918
8847000 8.44905 -4.23089
8848000 8.48397 -4.49488
8849000 8.50134 -4.46827
8850000 8.46301 -4.42146
8851000 8.41826 -4.22174
8852000 8.48278 -4.40093
8853000 8.47828 -4.29982
8854000 8.54444 -4.5534
8855000 8.49994 -4.44058
8856000 8.44967 -4.26989
8857000 8.49034 -4.39771
8858000 8.42575 -4.24596
8859000 8.54181 -4.59427
8860000 8.49737 -4.38982
8861000 8.4137 -4.15775
8862000 8.53368 -4.49039
8863000 8.51422 -4.46126
8864000 8.44908 -4.30704
8865000 8.44817 -4.33742
8866000 8.44113 -4.26125
8867000 8.4669 -4.38388
8868000 8.4608 -4.35757
8869000 8.47975 -4.34368
8870000 8.45312 -4.32355
8871000 8.47243 -4.41625
8872000 8.53955 -4.45056
8873000 8.48228 -4.36212
8874000 8.43097 -4.24938
8875000 8.46417 -4.29935
8876000 8.46531 -4.36486
8877000 8.42805 -4.20093
8878000 8.4464 -4.26999
8879000 8.47839 -4.3184
8880000 8.45541 -4.4239
8881000 8.45414 -4.37517
8882000 8.51802 -4.39492
8883000 8.50608 -4.42698
8884000 8.49462 -4.46274
8885000 8.45754 -4.30303
8886000 8.47727 -4.32132
8887000 8.4375 -4.33925
8888000 8.45862 -4.38363
8889000 8.48237 -4.42916
8890000 8.52528 -4.48363
8891000 8.46213 -4.37289
8892000 8.40749 -4.20919
8893000 8.51497 -4.478
8894000 8.4579 -4.25455
8895000 8.44587 -4.23114
8896000 8.47615 -4.4112
8897000 8.442 -4.27881
8898000 8.42179 -4.31255
8899000 8.45353 -4.26773
8900000 8.499 -4.37152
8901000 8.46819 -4.28409
8902000 8.46072 -4.35238
8903000 8.50506 -4.38074
8904000 8.47759 -4.36456
8905000 8.44485 -4.2049
8906000 8.41533 -4.1893
8907000 8.43109 -4.26773
8908000 8.47104 -4.43992
8909000 8.4925 -4.39919
8910000 8.44462 -4.31309
8911000 8.40041 -4.27108
8912000 8.46751 -4.41647
8913000 8.47782 -4.36568
8914000 8.53157 -4.57379
8915000 8.41437 -4.19641
8916000 8.46459 -4.31601
8917000 8.53002 -4.58317
8918000 8.45425 -4.28466
8919000 8.48961 -4.34693
8920000 8.44313 -4.33154
8921000 8.42131 -4.21683
8922000 8.45116 -4.29983
8923000 8.4353 -4.31006
8924000 8.46996 -4.378
8925000 8.47568 -4.32253
8926000 8.44782 -4.27308
8927000 8.48012 -4.29915
8928000 8.505 -4.41446
8929000 8.50217 -4.40697
8930000 8.49059 -4.3217
8931000 8.44109 -4.21483
8932000 8.4895 -4.38414
8933000 8.513 -4.47265
8934000 8.45441 -4.31699
8935000 8.44794 -4.26136
8936000 8.51813 -4.36898
8937000 8.50165 -4.48569
8938000 8.45347 -4.19326
8939000 8.48221 -4.49516
8940000 8.43644 -4.26354
8941000 8.50567 -4.43583
8942000 8.45542 -4.28127
8943000 8.4995 -4.47054
8944000 8.52681 -4.48053
8945000 8.45551 -4.28891
8946000 8.44258 -4.28347
8947000 8.46633 -4.29175
8948000 8.44444 -4.26652
8949000 8.45643 -4.16286
8950000 8.47846 -4.36207
8951000 8.43791 -4.30511
8952000 8.47867 -4.40093
8953000 8.48023 -4.40718
8954000 8.46052 -4.2788
8955000 8.45267 -4.34775
8956000 8.49002 -4.42192
8957000 8.46777 -4.35065
8958000 8.49546 -4.4753
8959000 8.50511 -4.43782
8960000 8.47201 -4.33198
8961000 8.43999 -4.16065
8962000 8.50465 -4.48874
8963000 8.48672 -4.39849
8964000 8.43022 -4.24897
8965000 8.49451 -4.48995
8966000 8.48074 -4.40231
8967000 8.4688 -4.34137
8968000 8.41783 -4.18468
8969000 8.49492 -4.43862
8970000 8.49377 -4.48659
8971000 8.42229 -4.2135
8972000 8.35753 -4.07661
8973000 8.49041 -4.41503
8974000 8.4875 -4.34688
8975000 8.4639 -4.37681
8976000 8.46126 -4.29856
8977000 8.4896 -4.27174
8978000 8.48418 -4.31707
8979000 8.49001 -4.30013
8980000 8.43927 -4.18084
8981000 8.47748 -4.26568
8982000 8.49228 -4.41761
8983000 8.45377 -4.34756
8984000 8.51052 -4.43967
8985000 8.46182 -4.3471
8986000 8.4522 -4.26628
8987000 8.467 -4.38908
8988000 8.50503 -4.41824
8989000 8.54259 -4.54825
8990000 8.44909 -4.30387
8991000 8.41869 -4.15161
8992000 8.51396 -4.48367
8993000 8.45552 -4.18276
